acc_id,geohash7,acc_long,acc_lat,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,UART,UTYP1,count
185735_2018,u281z5c,11.559548462000064,48.14138994600006,2018,9,21,4,0,6,4,1
209551_2019,u281z5c,11.559512028000029,48.141397822000044,2019,5,6,6,0,6,4,1
210530_2019,u281z5c,11.55995781200005,48.14136711000002,2019,6,14,6,0,2,5,1
217170_2019,u281z5c,11.559755932000026,48.14141141500005,2019,9,19,5,0,6,4,1
168212_2017,u284n84,11.539001712000072,48.16495856100005,2017,1,7,2,1,9,1,1
185990_2017,u284n84,11.539148153000042,48.164712843000075,2017,11,18,2,1,0,5,1
187180_2017,u284n84,11.538971996000045,48.16483908200007,2017,12,10,6,1,7,7,1
215156_2019,u284n84,11.538951993000069,48.164854812000044,2019,8,14,4,0,3,6,1
168213_2017,u281z54,11.560869384000055,48.13740542400007,2017,1,21,2,2,6,4,1
170395_2017,u281z54,11.561460026000075,48.13740489600008,2017,3,10,6,0,6,4,1
176602_2017,u281z54,11.561083823000047,48.137405329000046,2017,6,1,6,0,6,4,1
185671_2017,u281z54,11.560465658000055,48.13740535600005,2017,11,10,3,0,1,5,1
172069_2018,u281z54,11.560997318000036,48.13705315200007,2018,1,16,3,0,6,4,1
174576_2018,u281z54,11.561067554000035,48.13790736900006,2018,3,12,5,0,1,5,1
175418_2018,u281z54,11.561178231000042,48.137405122000075,2018,4,0,1,0,6,2,1
178668_2018,u281z54,11.560479240000065,48.13740535800008,2018,6,14,6,0,6,4,1
179223_2018,u281z54,11.561066809000067,48.13789840800007,2018,6,19,6,0,1,1,1
180350_2018,u281z54,11.560587164000024,48.13740537600006,2018,6,20,5,0,6,4,1
187641_2018,u281z54,11.561019135000038,48.137305744000074,2018,9,18,7,0,6,7,1
188416_2018,u281z54,11.561026876000028,48.137395345000066,2018,10,16,5,0,5,7,1
190491_2018,u281z54,11.561001137000062,48.13709738400007,2018,11,14,2,0,6,6,1
210071_2019,u281z54,11.560560366000061,48.137405372000046,2019,6,15,6,0,6,4,1
221990_2019,u281z54,11.561055530000033,48.137761372000064,2019,12,10,2,0,6,6,1
222107_2019,u281z54,11.561084064000056,48.13740532800006,2019,12,20,6,0,2,2,1
168214_2017,u284j88,11.49263817700006,48.16713371100008,2017,1,18,2,2,1,1,1
168215_2017,u281z4e,11.561930688000073,48.13419952600003,2017,1,11,2,2,6,7,1
168216_2017,u284jfr,11.513459627000033,48.17770637400008,2017,1,14,2,1,6,7,1
189107_2018,u284jfr,11.513467008000074,48.17770529500007,2018,10,8,3,0,5,3,1
168217_2017,u284pr3,11.570474220000053,48.204186262000064,2017,1,8,2,1,6,4,1
183959_2017,u284pr3,11.570519726000045,48.204953578000065,2017,10,11,4,0,6,4,1
168218_2017,u284p7t,11.575962535000036,48.18437551600005,2017,1,9,2,2,1,7,1
183282_2018,u284p7t,11.575988007000037,48.18437474500006,2018,7,17,3,0,5,2,1
188747_2018,u284p7t,11.575676331000068,48.184383992000036,2018,10,14,3,0,3,2,1
213392_2019,u284p7t,11.575660595000045,48.18438446100004,2019,7,17,5,0,4,2,1
220718_2019,u284p7t,11.576073735000026,48.18444516800008,2019,11,17,6,0,6,4,1
168219_2017,u284php,11.56778094200007,48.18735241300004,2017,1,19,2,1,1,6,1
177363_2018,u284php,11.568427184000027,48.187295525000074,2018,5,11,2,0,2,6,1
184591_2018,u284php,11.567449322000073,48.18732787300007,2018,8,17,6,0,2,6,1
205305_2019,u284php,11.567850153000052,48.18735753500005,2019,3,9,5,0,1,6,1
216999_2019,u284php,11.567567574000066,48.18733662300008,2019,9,12,7,0,2,6,1
168220_2017,u281yyk,11.552363200000059,48.15517271700003,2017,1,8,2,2,5,6,1
169032_2017,u281yyk,11.552402199000028,48.15529372100008,2017,2,19,1,0,0,7,1
174777_2017,u281yyk,11.552506957000046,48.15524818600005,2017,5,17,2,0,5,2,1
181954_2017,u281yyk,11.552259611000068,48.15541006800004,2017,9,16,4,1,1,6,1
179536_2018,u281yyk,11.552369845000046,48.15546236500007,2018,6,13,2,0,2,6,1
187977_2018,u281yyk,11.552448233000064,48.15539819500003,2018,10,1,6,0,6,4,1
189105_2018,u281yyk,11.552694559000035,48.15506885000008,2018,10,8,3,0,3,2,1
191599_2018,u281yyk,11.552545923000025,48.15531815800006,2018,12,16,6,0,5,3,1
222043_2019,u281yyk,11.552382636000061,48.15518292100006,2019,12,9,1,1,0,2,1
168221_2017,u281zx0,11.580054176000033,48.15882578300005,2017,1,11,2,2,5,3,1
177096_2017,u281zx0,11.580082311000067,48.15882362500002,2017,6,22,5,0,4,2,1
187061_2018,u281zx0,11.580082311000067,48.15882362500002,2018,9,15,2,0,5,3,1
206335_2019,u281zx0,11.580082311000067,48.15882362500002,2019,4,10,4,0,5,3,1
213753_2019,u281zx0,11.580177999000055,48.15959247800004,2019,7,0,7,0,0,7,1
168241_2017,u281xxq,11.588655817000074,48.11670495800007,2017,1,13,1,2,0,7,1
181219_2017,u281xxq,11.589195632000045,48.11713302100002,2017,8,19,3,0,3,6,1
185040_2017,u281xxq,11.588777605000072,48.11717846700002,2017,10,11,4,0,8,1,1
172713_2018,u281xxq,11.588646441000035,48.11666850300002,2018,2,2,1,0,5,3,1
176026_2018,u281xxq,11.588346874000024,48.11722164400003,2018,4,22,4,0,9,1,1
190303_2018,u281xxq,11.588925283000036,48.11716241300008,2018,11,7,2,0,5,3,1
209693_2019,u281xxq,11.588649733000068,48.11668130300006,2019,6,23,3,0,5,3,1
216280_2019,u281xxq,11.588877375000038,48.11716762100008,2019,9,18,1,0,3,6,1
168242_2017,u281zme,11.573522798000054,48.15095265600007,2017,1,1,1,2,6,4,1
173332_2017,u281zme,11.572904900000026,48.15046109500002,2017,5,21,2,1,0,7,1
177498_2017,u281zme,11.573280795000072,48.151042473000075,2017,7,17,6,0,5,2,1
183012_2018,u281zme,11.573627835000027,48.151581055000065,2018,7,19,6,0,1,5,1
183406_2018,u281zme,11.573627835000027,48.151581055000065,2018,7,1,7,0,6,7,1
187071_2018,u281zme,11.573736134000056,48.15088912800008,2018,9,22,6,1,2,6,1
202916_2019,u281zme,11.573287080000055,48.15102285000007,2019,1,10,2,1,2,2,1
209190_2019,u281zme,11.573287080000055,48.15102285000007,2019,5,15,5,0,4,2,1
211217_2019,u281zme,11.573625701000026,48.15157774400007,2019,6,14,4,0,1,5,1
215885_2019,u281zme,11.573287080000055,48.15102285000007,2019,8,15,4,0,0,7,1
216848_2019,u281zme,11.572821468000027,48.150332065000036,2019,9,13,2,1,0,1,1
168255_2017,u281yes,11.54219682400003,48.13951192400003,2017,1,14,7,1,3,7,1
169194_2017,u281yes,11.541346418000044,48.13956191000005,2017,2,22,5,0,0,5,1
172770_2017,u281yes,11.541654253000047,48.13950123300003,2017,4,16,5,1,4,2,1
176525_2017,u281yes,11.54134146000007,48.13956219900008,2017,6,9,7,0,6,4,1
181490_2017,u281yes,11.541369355000025,48.13956057400002,2017,9,15,6,1,2,6,1
184029_2017,u281yes,11.541808352000036,48.139625125000066,2017,10,14,3,0,3,6,1
171385_2018,u281yes,11.541724594000073,48.139630160000074,2018,1,17,6,1,6,2,1
171918_2018,u281yes,11.541668505000072,48.13960588300006,2018,1,17,5,1,5,2,1
176633_2018,u281yes,11.541451907000067,48.13964631400006,2018,5,14,4,0,5,3,1
178996_2018,u281yes,11.541987768000073,48.13966804800003,2018,6,16,3,0,3,2,1
180892_2018,u281yes,11.54244721200007,48.139587107000075,2018,6,15,5,1,3,7,1
185054_2018,u281yes,11.541466488000026,48.13964545300007,2018,8,19,4,0,5,3,1
191333_2018,u281yes,11.54167154700002,48.139633348000075,2018,12,13,4,0,5,3,1
191429_2018,u281yes,11.54165733000002,48.139523454000035,2018,12,13,3,1,4,2,1
191737_2018,u281yes,11.542031137000036,48.139521715000065,2018,12,23,6,1,1,5,1
205695_2019,u281yes,11.54165733000002,48.139523454000035,2019,3,16,5,0,2,6,1
207629_2019,u281yes,11.542140119000068,48.14061112500008,2019,4,16,2,1,0,2,1
212938_2019,u281yes,11.54165733000002,48.139523454000035,2019,7,21,5,1,3,3,1
221481_2019,u281yes,11.541645737000067,48.13943973200003,2019,12,7,4,0,5,3,1
168256_2017,u281tup,11.513262781000035,48.099277122000046,2017,1,16,7,2,4,6,1
182728_2017,u281tup,11.513558054000043,48.09819848500007,2017,9,20,3,0,6,4,1
168257_2017,u281xpn,11.566413782000039,48.115087022000075,2017,1,12,7,1,5,3,1
187735_2018,u281xpn,11.566784827000046,48.11485024400008,2018,9,18,6,0,2,6,1
168258_2017,u281y9q,11.544759016000054,48.12752124500002,2017,1,11,7,1,2,6,1
173152_2017,u281y9q,11.544867184000056,48.127878705000064,2017,5,15,3,0,3,2,1
182290_2017,u281y9q,11.544755117000024,48.12778841900007,2017,9,23,7,0,6,4,1
185479_2017,u281y9q,11.545113730000025,48.12773135300006,2017,11,21,4,0,6,2,1
185890_2017,u281y9q,11.545048573000033,48.127742322000074,2017,11,9,6,0,3,2,1
172873_2018,u281y9q,11.544861445000038,48.127858006000054,2018,2,18,5,1,5,3,1
173102_2018,u281y9q,11.544739681000069,48.127790410000046,2018,2,12,4,0,5,3,1
180901_2018,u281y9q,11.544889215000069,48.12795816600004,2018,6,7,5,1,0,7,1
187771_2018,u281y9q,11.54496877200006,48.12824509600007,2018,10,1,1,0,6,7,1
202845_2019,u281y9q,11.544874428000073,48.12777163800007,2019,1,12,4,1,5,3,1
207898_2019,u281y9q,11.545013978000044,48.12774814600005,2019,5,8,3,0,4,2,1
216445_2019,u281y9q,11.544847560000052,48.12780792600006,2019,9,15,6,0,5,3,1
217747_2019,u281y9q,11.544682612000036,48.12728726800003,2019,9,1,5,1,3,7,1
168281_2017,u283bkd,11.615927688000054,48.14597596200007,2017,1,8,6,0,5,3,1
171834_2017,u283bkd,11.615867167000033,48.14563018100006,2017,4,17,4,0,4,2,1
176020_2018,u283bkd,11.615860769000053,48.14559363300003,2018,4,13,6,0,0,7,1
188894_2018,u283bkd,11.61595210400003,48.14611545600008,2018,10,17,5,0,3,6,1
53089_2019,u283bkd,11.615986110000053,48.14576815800007,2019,1,1,7,0,8,1,1
168282_2017,u283bt0,11.624489566000022,48.14818385500007,2017,1,14,6,0,1,7,1
174925_2017,u283bt0,11.624859230000027,48.148121142000036,2017,6,9,6,0,4,7,1
180293_2017,u283bt0,11.624817542000072,48.14812831400008,2017,8,8,2,0,5,3,1
168284_2017,u281xy1,11.592457934000034,48.109802982000076,2017,1,8,6,1,0,6,1
168285_2017,u281yv3,11.54810672700006,48.14954838700004,2017,1,20,6,1,2,2,1
186293_2017,u281yv3,11.548152776000054,48.14953921400007,2017,11,15,5,0,3,2,1
212086_2019,u281yv3,11.548169424000035,48.14953589800007,2019,7,13,4,0,3,6,1
219195_2019,u281yv3,11.549181947000024,48.14933414600006,2019,10,17,4,0,3,6,1
221379_2019,u281yv3,11.548178001000053,48.14953418900007,2019,11,10,2,0,3,6,1
168286_2017,u281txp,11.502451842000024,48.11483564400003,2017,1,15,6,1,2,6,1
183626_2018,u281txp,11.502470094000044,48.11577948700005,2018,8,15,5,0,2,6,1
184220_2018,u281txp,11.502340531000073,48.11598442800005,2018,8,15,5,0,4,6,1
204850_2019,u281txp,11.502472993000026,48.11599541000004,2019,2,18,2,0,1,6,1
220151_2019,u281txp,11.502469612000027,48.115753187000045,2019,11,13,3,1,0,1,1
168288_2017,u2839jb,11.646500960000026,48.10895613500002,2017,1,1,6,1,6,4,1
173086_2017,u2839jb,11.646476515000074,48.10798706200006,2017,5,13,4,0,4,7,1
183033_2017,u2839jb,11.646481582000035,48.10810996200007,2017,9,16,6,0,1,6,1
203924_2019,u2839jb,11.646504969000034,48.10909954300007,2019,2,7,5,1,5,2,1
217674_2019,u2839jb,11.646369094000022,48.10902721000008,2019,9,17,5,0,5,2,1
218874_2019,u2839jb,11.646339681000027,48.10795510300005,2019,10,14,1,0,2,6,1
221391_2019,u2839jb,11.64669101100003,48.10907670300002,2019,11,15,2,0,5,3,1
168289_2017,u283bw5,11.628697009000065,48.15355578100008,2017,1,13,6,0,0,4,1
168290_2017,u281z24,11.57234449200007,48.12070785100008,2017,1,21,6,1,6,4,1
175288_2017,u281z24,11.571800478000055,48.12092885200008,2017,6,18,2,1,2,6,1
184966_2017,u281z24,11.57218640800005,48.12077207200007,2017,10,12,5,0,0,1,1
185549_2017,u281z24,11.571424454000065,48.12109918400007,2017,11,12,3,1,2,6,1
187136_2017,u281z24,11.572253363000073,48.120744872000046,2017,12,22,7,0,0,5,1
175332_2018,u281z24,11.572542824000035,48.12076171900002,2018,4,8,2,1,5,3,1
180192_2018,u281z24,11.572482844000035,48.12065162500005,2018,6,9,4,0,4,2,1
185321_2018,u281z24,11.571420446000047,48.12109711100004,2018,8,12,6,1,0,6,1
186995_2018,u281z24,11.571893011000045,48.120891262000036,2018,9,18,7,0,0,4,1
191983_2018,u281z24,11.571520761000045,48.121148945000066,2018,12,0,4,0,0,1,1
204152_2019,u281z24,11.571374397000055,48.12110085400008,2019,2,7,6,0,4,2,1
204931_2019,u281z24,11.572524954000073,48.12063448800006,2019,3,13,7,0,2,6,1
206029_2019,u281z24,11.572636237000037,48.12058920100003,2019,3,13,1,0,1,7,1
217431_2019,u281z24,11.572225544000045,48.120756173000075,2019,9,21,2,0,1,6,1
222412_2019,u281z24,11.571798241000069,48.12092976100007,2019,12,11,3,0,0,5,1
168313_2017,u281ygq,11.555940191000047,48.13855343200004,2017,1,18,5,1,6,7,1
169002_2017,u281ygq,11.555465782000056,48.13917540800002,2017,2,15,2,0,0,6,1
177414_2017,u281ygq,11.555797565000036,48.13917300100008,2017,7,11,1,1,3,2,1
177574_2017,u281ygq,11.555810968000062,48.139172577000075,2017,7,21,5,0,5,2,1
178845_2017,u281ygq,11.555283035000059,48.13916909600005,2017,7,11,1,0,0,1,1
179699_2017,u281ygq,11.555588210000053,48.13917963600005,2017,8,22,3,1,0,1,1
182183_2017,u281ygq,11.555842046000063,48.139171592000025,2017,9,19,6,0,0,6,1
187006_2017,u281ygq,11.555380444000035,48.13917246100005,2017,12,22,3,0,6,7,1
178059_2018,u281ygq,11.555923446000063,48.138034735000076,2018,5,20,1,0,0,1,1
179539_2018,u281ygq,11.555755935000036,48.139174320000045,2018,6,15,2,0,6,6,1
179578_2018,u281ygq,11.555936188000032,48.13838740800002,2018,6,9,2,0,0,7,1
180656_2018,u281ygq,11.555927627000074,48.138150484000036,2018,6,11,6,0,4,7,1
181896_2018,u281ygq,11.555934313000026,48.139229810000074,2018,7,6,2,0,5,3,1
182335_2018,u281ygq,11.555935667000027,48.13837299400007,2018,7,11,2,0,4,7,1
186199_2018,u281ygq,11.555941261000044,48.13859779000007,2018,9,11,6,1,3,6,1
186283_2018,u281ygq,11.555939960000046,48.13854385100007,2018,9,9,4,0,2,2,1
188085_2018,u281ygq,11.555932131000075,48.13931173000003,2018,10,11,4,0,6,4,1
191124_2018,u281ygq,11.555939790000027,48.13853683100007,2018,11,17,5,0,6,4,1
203755_2019,u281ygq,11.555946916000039,48.13883231400007,2019,1,20,2,0,6,4,1
205921_2019,u281ygq,11.555928946000053,48.13818696800007,2019,3,10,7,0,1,7,1
209539_2019,u281ygq,11.55594775800006,48.139146462000035,2019,5,0,6,0,5,3,1
212624_2019,u281ygq,11.555952529000026,48.13906506700005,2019,7,9,3,0,3,6,1
216517_2019,u281ygq,11.55599025600003,48.13910653100004,2019,9,21,5,1,6,4,1
216580_2019,u281ygq,11.555811680000033,48.139172554000034,2019,9,9,4,0,5,2,1
219740_2019,u281ygq,11.555934313000026,48.139229810000074,2019,10,8,5,0,5,3,1
221222_2019,u281ygq,11.556072490000075,48.139107815000045,2019,11,14,5,0,3,3,1
168314_2017,u281yc0,11.547792966000033,48.12655593400007,2017,1,12,5,1,6,4,1
171176_2017,u281yc0,11.547661091000064,48.12665073500007,2017,3,8,3,0,4,2,1
182537_2017,u281yc0,11.547740086000033,48.12671594300008,2017,9,21,5,0,5,2,1
185545_2017,u281yc0,11.547661322000067,48.12681994200005,2017,11,7,3,1,5,3,1
185604_2017,u281yc0,11.547605653000062,48.12687322200003,2017,11,11,2,1,5,2,1
174098_2018,u281yc0,11.547742847000055,48.126710702000025,2018,3,10,6,0,4,2,1
181901_2018,u281yc0,11.547760869000056,48.12666962000003,2018,7,22,4,0,2,6,1
186374_2018,u281yc0,11.547670159000065,48.126809692000045,2018,9,16,5,0,5,2,1
188116_2018,u281yc0,11.547661322000067,48.12681994200005,2018,10,17,3,0,5,2,1
205583_2019,u281yc0,11.547681019000034,48.12679709700007,2019,3,20,4,0,5,3,1
210707_2019,u281yc0,11.547748743000055,48.12669950800006,2019,6,6,4,0,4,2,1
211795_2019,u281yc0,11.547647663000019,48.126650856000026,2019,7,7,3,0,5,2,1
213093_2019,u281yc0,11.547595069000067,48.12688335300004,2019,7,13,3,0,3,2,1
217339_2019,u281yc0,11.547623616000068,48.12685603000007,2019,9,13,3,0,1,6,1
219411_2019,u281yc0,11.547605653000062,48.12687322200003,2019,10,9,2,0,5,2,1
168315_2017,u281tnm,11.477494471000053,48.11063202700007,2017,1,21,5,1,1,5,1
185169_2018,u281tnm,11.477579288000074,48.111008551000054,2018,8,11,3,0,1,5,1
209689_2019,u281tnm,11.47781647000005,48.11187019900007,2019,6,14,3,0,0,6,1
168317_2017,u284h75,11.441503453000053,48.18130503800006,2017,1,23,5,1,6,7,1
168365_2017,u281z0t,11.565697567000027,48.12378572300002,2017,1,16,5,1,2,6,1
169449_2017,u281z0t,11.565017220000069,48.12400030600002,2017,2,7,5,0,4,2,1
171278_2017,u281z0t,11.564859101000025,48.124049617000026,2017,4,16,2,0,3,6,1
177779_2017,u281z0t,11.565435876000038,48.123804167000074,2017,7,13,2,0,5,3,1
179963_2017,u281z0t,11.565427298000033,48.123780917000026,2017,8,12,6,0,5,2,1
183508_2017,u281z0t,11.564777441000047,48.12407508300004,2017,9,16,7,0,0,1,1
184519_2017,u281z0t,11.565178736000064,48.12394993700008,2017,10,16,3,0,6,3,1
187245_2017,u281z0t,11.565110490000052,48.12397122000005,2017,12,19,2,0,1,6,1
180077_2018,u281z0t,11.564815669000039,48.12406316100005,2018,6,12,2,0,4,7,1
207336_2019,u281z0t,11.56490554100003,48.124035134000046,2019,4,19,4,0,1,5,1
216951_2019,u281z0t,11.565016015000026,48.12400068200002,2019,9,23,1,0,0,7,1
219261_2019,u281z0t,11.56541476800004,48.12374695900007,2019,10,8,3,0,5,2,1
221731_2019,u281z0t,11.56513207000006,48.122963374000044,2019,12,17,3,0,1,6,1
168366_2017,u284nun,11.555993654000074,48.18637531100006,2017,1,19,5,1,5,3,1
184832_2017,u284nun,11.555531753000025,48.18620933100004,2017,10,1,1,1,9,1,1
176640_2018,u284nun,11.555998460000069,48.18637571900008,2018,5,17,4,0,5,3,1
186255_2018,u284nun,11.556089574000056,48.18638344500005,2018,9,17,4,0,3,2,1
203529_2019,u284nun,11.556177484000044,48.18639090000005,2019,1,10,7,1,2,6,1
203881_2019,u284nun,11.555952316000061,48.18637180600007,2019,2,7,6,1,5,3,1
207546_2019,u284nun,11.556006900000055,48.18637643400008,2019,4,12,7,0,5,3,1
168367_2017,u284p8k,11.586245537000025,48.16595680300002,2017,1,17,5,2,3,3,1
177107_2017,u284p8k,11.586378704000024,48.16659473900006,2017,6,19,5,1,6,3,1
175082_2018,u284p8k,11.586364942000046,48.16675050800006,2018,4,14,4,0,0,3,1
183058_2018,u284p8k,11.586182097000062,48.16667479200004,2018,7,19,4,0,3,7,1
215397_2019,u284p8k,11.586377035000055,48.16661363200007,2019,8,19,3,1,5,2,1
168368_2017,u281ysm,11.543504047000056,48.14467129100007,2017,1,5,5,1,6,4,1
168369_2017,u281vpe,11.474679561000073,48.16231502600005,2017,1,9,5,2,5,3,1
168371_2017,u283b58,11.601699842000071,48.140374343000076,2017,1,15,5,2,2,6,1
176767_2017,u283b58,11.602157391000047,48.14037893000005,2017,6,11,3,0,5,3,1
177542_2018,u283b58,11.602215373000035,48.140267837000074,2018,5,12,4,1,6,3,1
183857_2018,u283b58,11.602417764000053,48.14022708700003,2018,8,14,2,0,6,4,1
186254_2018,u283b58,11.601974856000028,48.14031711300004,2018,9,19,4,0,2,6,1
189272_2018,u283b58,11.601995448000025,48.14031282800005,2018,10,22,4,0,3,7,1
211958_2019,u283b58,11.602147630000047,48.14036380600004,2019,7,18,5,0,5,3,1
213597_2019,u283b58,11.60202501300006,48.14030667500002,2019,7,16,2,0,5,6,1
168372_2017,u281zgs,11.596155968000062,48.140355627000076,2017,1,19,5,2,8,1,1
211676_2019,u281zgs,11.596603434000034,48.14058910800002,2019,6,23,5,0,0,7,1
168373_2017,u281ycy,11.555791558000069,48.130530906000054,2017,1,20,5,0,0,4,1
173016_2017,u281ycy,11.555794304000075,48.12996417600005,2017,5,15,3,0,4,2,1
176186_2017,u281ycy,11.554995286000063,48.13005345400006,2017,6,6,5,0,5,3,1
183404_2017,u281ycy,11.555794609000035,48.13007251000005,2017,10,21,2,1,6,4,1
184346_2017,u281ycy,11.555791550000038,48.13051291900008,2017,10,8,5,0,2,7,1
176524_2018,u281ycy,11.555884028000035,48.13000492000002,2018,5,8,5,0,5,2,1
184929_2018,u281ycy,11.55579498700007,48.130000633000066,2018,8,17,5,0,5,3,1
186756_2018,u281ycy,11.555723746000067,48.13001405400007,2018,9,18,5,0,0,7,1
189391_2018,u281ycy,11.555738243000064,48.13001327000007,2018,10,22,7,1,5,3,1
191401_2018,u281ycy,11.555794529000025,48.13008151100007,2018,12,9,6,0,0,2,1
205295_2019,u281ycy,11.555792680000026,48.13028835500007,2019,3,15,5,1,2,6,1
205692_2019,u281ycy,11.555791599000035,48.130612281000026,2019,3,17,5,0,5,2,1
216793_2019,u281ycy,11.555720281000047,48.13001424200007,2019,9,18,3,0,5,2,1
217474_2019,u281ycy,11.555794368000026,48.13009948000007,2019,9,19,1,0,6,4,1
218149_2019,u281ycy,11.555791679000034,48.130773936000026,2019,9,19,7,0,3,2,1
168374_2017,u284p9k,11.585715608000045,48.171135167000045,2017,1,18,5,1,3,3,1
173220_2017,u284p9k,11.585897666000054,48.17114504400007,2017,5,16,2,1,1,6,1
175123_2017,u284p9k,11.585780244000034,48.17113885100008,2017,5,23,4,0,0,1,1
175882_2017,u284p9k,11.585803977000067,48.17195246500007,2017,6,19,2,0,0,1,1
172224_2018,u284p9k,11.585848597000053,48.171501347000074,2018,1,11,4,0,6,4,1
178262_2018,u284p9k,11.585951400000054,48.17114616300006,2018,5,19,4,0,1,6,1
181000_2018,u284p9k,11.585825964000035,48.171730172000025,2018,7,16,1,0,0,1,1
185596_2018,u284p9k,11.586041102000024,48.17147303300004,2018,8,19,4,0,2,6,1
186557_2018,u284p9k,11.585820305000027,48.17114113400003,2018,9,7,2,0,3,7,1
187052_2018,u284p9k,11.585842749000053,48.17114241400004,2018,9,15,2,0,1,1,1
189662_2018,u284p9k,11.585779948000038,48.17219539300004,2018,11,11,3,0,2,2,1
206711_2019,u284p9k,11.585764759000027,48.17113796800004,2019,4,17,3,0,6,4,1
211796_2019,u284p9k,11.585806957000045,48.17192232800005,2019,7,6,3,1,8,1,1
214350_2019,u284p9k,11.585757800000069,48.17113757200008,2019,8,17,5,0,5,2,1
215882_2019,u284p9k,11.58603679600003,48.171516165000064,2019,8,8,4,0,3,2,1
217422_2019,u284p9k,11.585845947000053,48.17114259600005,2019,9,11,2,0,2,6,1
168406_2017,u281xt0,11.57994512600004,48.10466582000004,2017,1,16,4,1,5,3,1
168407_2017,u283bmc,11.61413563700006,48.15215008600006,2017,1,7,4,1,2,7,1
76749_2018,u283bmc,11.614461864000075,48.152969235000064,2018,2,8,2,0,3,6,1
79524_2018,u283bmc,11.614006500000071,48.15241654700003,2018,4,13,4,0,3,6,1
87721_2018,u283bmc,11.614899189000027,48.15262283800007,2018,7,17,6,0,6,4,1
96176_2018,u283bmc,11.61455298900006,48.15302226500007,2018,10,13,7,0,3,6,1
171739_2018,u283bmc,11.613926554000043,48.15206549100003,2018,1,17,3,1,6,7,1
59627_2019,u283bmc,11.615255572000024,48.15195041100003,2019,5,23,1,0,8,1,1
168437_2017,u281vh5,11.47468140600006,48.14233909600007,2017,1,18,3,1,0,7,1
